836,368
828,370
826,356
828,368
826,364
824,362
826,372
830,372
828,374
848,358
828,364
828,366
826,364
822,368
822,372
828,368
826,366
822,364
828,372
822,358
820,368
834,372
824,366
820,362
822,372
824,366
822,370
820,360
814,370
824,378
820,362
820,366
818,360
816,364
822,364
812,366
804,350
816,366
816,366
812,364
808,368
810,370
810,368
810,364
812,368
810,364
812,366
810,364
808,374
812,364
812,364
810,370
806,364
804,368
804,368
802,364
810,368
804,364
802,366
810,352
810,364
812,360
808,362
806,370
796,368
796,368
796,370
804,368
812,364
806,378
802,366
800,370
802,374
796,362
796,370
796,362
804,364
802,368
802,366
804,372
798,370
796,366
810,356
802,374
802,370
800,376
794,370
804,372
814,354
800,364
802,366
800,366
800,366
800,370
798,368
798,364
798,366
798,370
798,366
796,364
790,370
800,368
802,370
798,370
798,364
796,368
802,358
794,370
800,370
794,366
794,364
792,364
806,354
808,352
798,368
796,370
796,370
800,362
794,368
794,370
794,366
794,364
798,366
798,368
794,368
794,368
796,372
800,364
792,368
792,366
794,360
794,362
794,362
792,368
796,364
790,368
794,364
794,364
792,374
792,370
796,368
796,368
798,372
798,368
794,366
794,368
794,368
794,368
798,368
794,368
794,366
794,366
796,370
796,364
796,366
794,366
794,368
792,368
800,368
792,366
792,368
794,372
792,366
796,360
796,364
796,364
794,364
798,366
792,370
792,370
796,372
790,368
790,368
790,368
790,360
790,364
790,366
794,368
804,368
804,366
792,372
794,366
794,366
794,366
794,362
794,366
796,366
796,364
796,364
792,368
792,370
792,368
792,360
792,364
792,366
796,368
796,364
792,366
792,364
792,362
792,364
794,366
794,370
794,372
794,370
796,368
794,364
794,368
794,364
794,364
794,364
794,366
792,366
792,368
792,370
796,362
796,366
792,364
792,368
790,366
790,368
794,368
790,370
790,368
790,368
790,368
790,368
792,370
792,370
798,368
790,364
790,368
794,364
794,364
796,364
792,366
800,366
788,370
790,372
788,368
788,360
796,372
798,368
790,370
800,360
790,364
786,364
784,368
796,354
780,376
792,370
792,370
792,366
792,368
790,370
794,366
794,368
794,364
794,366
790,366
790,368
792,370
792,368
792,372
792,368
792,362
794,364
790,364
796,366
788,364
790,368
788,364
788,366
792,362
794,364
794,364
794,360
790,362
790,364
796,368
786,374
794,372
794,364
796,360
794,362
796,372
784,384
790,364
792,366
788,364
788,368
792,366
788,368
790,360
792,370
788,372
788,362
786,370
794,370
788,372
786,362
790,362
788,364
794,366
794,370
786,370
790,362
788,362
782,360
792,372
798,372
782,370
782,374
784,374
800,358
788,366
788,368
788,368
786,364
788,368
790,362
784,370
788,370
784,368
780,368
780,370
816,368
786,368
786,360
784,368
786,368
790,366
782,368
790,370
790,372
782,372
784,366
786,364
786,366
786,366
784,364
784,360
786,370
780,368
780,376
778,370
792,360
784,366
784,364
782,366
782,364
784,368
786,368
786,360
780,370
780,370
786,370
780,372
790,370
784,364
776,362
780,374
